id_logu;czas;czas_trwania_sesji;adres_ip;id_systemu
1627;29.08.2021 13:12;2732;116.22.134.223;5
1628;29.08.2021 16:36;1567;217.248.144.22;1
1629;29.08.2021 17:09;830;99.245.63.132;7
1630;29.08.2021 21:48;3074;136.133.217.210;6
1631;30.08.2021 01:21;1627;92.17.51.42;7
1632;30.08.2021 03:49;1570;150.78.52.88;12
1633;30.08.2021 08:11;642;197.16.98.90;1
1634;30.08.2021 09:35;775;15.156.228.62;8
1635;30.08.2021 10:52;2123;204.80.195.67;12
1636;30.08.2021 16:02;2117;205.150.203.185;3
1637;30.08.2021 18:08;2500;125.235.48.114;7
1638;30.08.2021 19:56;2074;118.241.235.137;2
1639;30.08.2021 21:36;3570;18.156.90.244;9
1640;31.08.2021 03:45;2977;173.17.122.108;13
1641;31.08.2021 04:54;1984;252.158.146.10;11
1642;31.08.2021 08:03;2020;214.71.48.93;3
1643;31.08.2021 09:15;3448;87.112.121.86;5
1644;31.08.2021 11:58;1011;125.235.48.114;10
1645;31.08.2021 13:27;2711;38.162.243.217;4
1646;31.08.2021 17:05;1243;157.206.71.51;5
1647;31.08.2021 22:20;1832;125.235.48.114;11
1648;01.09.2021 09:11;419;51.56.47.223;9
1649;01.09.2021 16:04;2760;214.71.48.93;5
1650;01.09.2021 18:27;3287;247.144.57.79;7
1651;01.09.2021 18:31;2874;219.196.124.10;7
1652;01.09.2021 18:54;183;201.127.192.12;8
1653;01.09.2021 20:07;1279;205.82.164.198;8
1654;01.09.2021 21:00;853;177.78.42.187;11
1655;02.09.2021 01:04;166;217.248.144.22;2
1656;02.09.2021 04:45;3011;193.19.200.158;4
1657;02.09.2021 05:19;1671;12.40.84.180;1
1658;02.09.2021 07:08;325;15.156.228.62;10
1659;02.09.2021 09:40;1659;58.193.62.203;2
1660;02.09.2021 13:17;1739;178.122.122.173;6
1661;02.09.2021 15:19;1589;252.158.146.10;5
1662;02.09.2021 16:41;246;178.122.122.173;6
1663;02.09.2021 17:18;1947;183.212.138.199;12
1664;02.09.2021 17:57;1080;229.140.250.138;4
1665;02.09.2021 22:24;990;88.217.181.132;6
1666;03.09.2021 13:05;2489;69.38.74.171;2
1667;03.09.2021 13:12;581;247.144.57.79;5
1668;03.09.2021 15:29;3077;217.38.30.83;12
1669;03.09.2021 16:08;2506;13.239.119.79;4
1670;03.09.2021 23:21;1650;100.18.207.234;6
1671;04.09.2021 01:36;795;173.17.122.108;9
1672;04.09.2021 03:52;2542;110.11.174.73;7
1673;04.09.2021 06:42;3566;114.161.33.77;11
1674;04.09.2021 10:02;3279;201.96.31.251;9
1675;04.09.2021 10:10;1004;162.115.36.59;12
1676;04.09.2021 18:13;1236;185.145.96.116;5
1677;04.09.2021 19:43;607;181.73.157.23;13
1678;05.09.2021 01:43;1228;80.248.34.53;6
1679;05.09.2021 05:45;2422;83.176.116.16;2
1680;05.09.2021 07:50;670;108.29.56.125;9
1681;05.09.2021 08:08;3259;91.15.172.178;3
1682;05.09.2021 23:15;2536;173.17.122.108;7
1683;06.09.2021 00:00;2556;247.144.57.79;7
1684;06.09.2021 00:57;2984;204.80.195.67;5
1685;06.09.2021 01:07;2794;30.137.46.77;2
1686;06.09.2021 05:36;1689;87.112.121.86;4
1687;06.09.2021 09:29;2969;136.133.217.210;7
1688;06.09.2021 11:20;307;185.145.96.116;1
1689;06.09.2021 13:48;116;29.196.174.182;9
1690;06.09.2021 14:55;1985;169.198.44.174;5
1691;06.09.2021 15:23;1484;91.15.172.178;2
1692;06.09.2021 16:20;535;229.140.250.138;4
1693;06.09.2021 21:49;1390;183.212.138.199;7
1694;06.09.2021 23:25;671;83.176.116.16;8
1695;07.09.2021 04:01;1192;75.250.30.38;13
1696;07.09.2021 06:37;2161;230.241.94.78;6
1697;07.09.2021 12:40;833;79.88.16.95;2
1698;07.09.2021 14:06;1396;29.196.174.182;10
1699;07.09.2021 16:16;623;116.22.134.223;7
1700;07.09.2021 17:32;1255;152.89.109.127;4
1701;07.09.2021 18:33;539;118.241.235.137;12
1702;07.09.2021 19:12;45;114.161.33.77;5
1703;07.09.2021 20:02;3274;88.217.181.132;7
1704;07.09.2021 20:21;2091;193.19.200.158;5
1705;08.09.2021 02:47;1143;11.143.62.148;8
1706;08.09.2021 07:18;3387;157.232.58.36;4
1707;08.09.2021 11:08;1093;193.19.200.158;4
1708;08.09.2021 11:21;3575;178.122.122.173;4
1709;08.09.2021 18:34;2915;187.122.140.221;3
1710;08.09.2021 18:55;952;79.88.16.95;10
1711;08.09.2021 20:11;2130;181.73.157.23;3
1712;09.09.2021 02:35;946;26.96.86.17;12
1713;09.09.2021 04:01;2756;161.96.243.82;4
1714;09.09.2021 04:51;1416;47.204.88.176;6
1715;09.09.2021 06:06;1958;229.140.250.138;12
1716;09.09.2021 11:58;1875;80.248.34.53;1
1717;09.09.2021 15:53;1548;75.128.162.152;12
1718;09.09.2021 19:17;574;159.125.210.101;5
1719;09.09.2021 19:36;1533;204.80.195.67;7
1720;09.09.2021 22:52;1165;161.96.243.82;4
1721;09.09.2021 23:34;414;214.71.48.93;9
1722;10.09.2021 02:26;1335;170.222.61.39;8
1723;10.09.2021 03:29;3142;222.236.34.184;2
1724;10.09.2021 05:48;712;181.73.157.23;13
1725;10.09.2021 06:38;2710;247.144.57.79;9
1726;10.09.2021 16:45;2500;117.79.146.136;6
1727;10.09.2021 18:48;975;102.139.90.106;5
1728;10.09.2021 20:49;3321;125.235.48.114;12
1729;11.09.2021 01:01;58;26.96.86.17;6
1730;11.09.2021 02:51;469;31.21.64.255;12
1731;11.09.2021 03:29;2779;225.214.152.129;3
1732;11.09.2021 05:38;875;170.132.134.211;13
1733;11.09.2021 07:55;1366;183.212.138.199;6
1734;11.09.2021 09:55;1947;217.248.144.22;2
1735;11.09.2021 12:59;835;15.156.228.62;4
1736;11.09.2021 14:19;2805;155.129.226.229;6
1737;11.09.2021 19:02;1374;236.150.57.240;8
1738;11.09.2021 19:14;398;189.247.90.232;9
1739;11.09.2021 22:43;1899;162.115.36.59;9
1740;12.09.2021 03:39;1384;169.198.44.174;4
1741;12.09.2021 05:42;945;201.127.192.12;7
1742;12.09.2021 09:01;652;95.153.135.103;11
1743;12.09.2021 12:21;357;139.14.127.71;11
1744;12.09.2021 18:29;1758;18.156.90.244;9
1745;12.09.2021 19:23;1770;47.204.88.176;11
1746;13.09.2021 07:53;996;191.68.12.137;2
1747;13.09.2021 14:08;2834;91.39.227.39;1
1748;13.09.2021 15:14;2142;47.204.88.176;6
1749;13.09.2021 16:12;2850;124.85.134.138;6
1750;13.09.2021 16:53;1041;222.236.34.184;11
1751;14.09.2021 00:28;169;115.66.21.228;12
1752;14.09.2021 03:41;2257;26.96.86.17;5
1753;14.09.2021 04:43;66;144.75.100.180;2
1754;14.09.2021 07:39;3324;47.204.88.176;11
1755;14.09.2021 10:59;1854;101.81.161.142;2
1756;14.09.2021 17:48;550;247.144.57.79;7
1757;14.09.2021 17:58;1184;55.234.230.127;8
1758;14.09.2021 18:28;1522;170.132.134.211;11
1759;15.09.2021 00:04;2136;71.210.167.55;11
1760;15.09.2021 00:59;2368;144.75.100.180;11
1761;15.09.2021 04:42;2518;183.242.241.39;1
1762;15.09.2021 07:18;1170;217.248.144.22;5
1763;15.09.2021 11:51;339;247.144.57.79;10
1764;15.09.2021 14:18;36;170.132.134.211;4
1765;15.09.2021 16:54;469;11.143.62.148;7
1766;15.09.2021 18:40;3129;197.16.98.90;8
1767;16.09.2021 05:22;2343;75.128.162.152;9
1768;16.09.2021 06:03;2828;118.80.239.49;12
1769;16.09.2021 16:16;2229;114.187.193.206;10
1770;16.09.2021 17:11;2069;152.89.109.127;8
1771;16.09.2021 18:05;920;144.75.100.180;6
1772;16.09.2021 18:35;2877;15.156.228.62;7
1773;16.09.2021 20:21;2115;13.239.119.79;4
1774;17.09.2021 01:00;3171;87.112.121.86;7
1775;17.09.2021 01:24;3496;219.196.124.10;1
1776;17.09.2021 04:10;2506;111.162.101.178;5
1777;17.09.2021 09:24;645;159.125.210.101;7
1778;17.09.2021 22:24;1450;11.143.62.148;3
1779;18.09.2021 03:42;1678;30.137.46.77;8
1780;18.09.2021 09:23;3281;209.39.166.223;10
1781;18.09.2021 13:31;1029;118.80.239.49;6
1782;18.09.2021 14:33;3019;83.176.116.16;7
1783;18.09.2021 14:48;2625;87.112.121.86;5
1784;18.09.2021 17:08;959;47.204.88.176;11
1785;18.09.2021 18:12;3562;51.56.47.223;12
1786;19.09.2021 03:00;853;114.187.193.206;3
1787;19.09.2021 13:04;2526;162.115.36.59;4
1788;19.09.2021 19:19;580;114.161.33.77;7
1789;19.09.2021 20:07;987;102.237.21.112;7
1790;19.09.2021 21:42;719;117.79.146.136;8
1791;20.09.2021 00:37;301;101.81.161.142;11
1792;20.09.2021 03:29;2945;79.88.16.95;3
1793;20.09.2021 04:12;2519;58.193.62.203;1
1794;20.09.2021 12:23;1991;157.123.63.48;4
1795;20.09.2021 21:47;639;69.38.74.171;8
1796;21.09.2021 03:41;490;117.79.146.136;13
1797;21.09.2021 04:23;3127;111.162.101.178;1
1798;21.09.2021 07:49;449;217.38.30.83;7
1799;21.09.2021 08:16;3434;55.234.230.127;6
1800;21.09.2021 10:19;1993;35.74.154.46;12
1801;21.09.2021 10:39;802;110.11.174.73;5
1802;21.09.2021 14:33;2508;18.156.90.244;9
1803;21.09.2021 16:03;983;157.60.242.140;7
1804;21.09.2021 17:02;3180;164.111.53.197;3
1805;21.09.2021 18:56;78;92.17.51.42;6
1806;21.09.2021 19:58;2736;108.29.56.125;1
1807;21.09.2021 20:10;1859;157.152.73.162;1
1808;21.09.2021 23:53;360;18.156.90.244;12
1809;22.09.2021 04:03;967;110.11.174.73;6
1810;22.09.2021 07:54;2787;157.152.73.162;7
1811;22.09.2021 11:31;3528;69.124.98.187;7
1812;22.09.2021 11:55;462;71.210.167.55;1
1813;22.09.2021 17:59;2929;75.128.162.152;12
1814;22.09.2021 22:22;3468;114.161.33.77;8
1815;23.09.2021 02:35;1389;26.96.86.17;5
1816;23.09.2021 03:28;30;114.187.193.206;7
1817;23.09.2021 05:58;866;157.123.63.48;12
1818;23.09.2021 08:51;375;55.234.230.127;6
1819;23.09.2021 13:37;1476;108.29.56.125;13
1820;23.09.2021 23:27;115;64.114.229.223;3
1821;23.09.2021 23:47;2524;114.187.193.206;4
1822;23.09.2021 23:56;605;189.247.90.232;9
1823;24.09.2021 05:29;1260;35.74.154.46;1
1824;24.09.2021 06:51;2778;204.80.195.67;12
1825;24.09.2021 13:13;3338;222.236.34.184;5
1826;24.09.2021 15:35;2306;46.49.93.187;11
1827;24.09.2021 18:10;3198;11.143.62.148;9
1828;24.09.2021 23:27;1863;163.166.168.14;11
1829;25.09.2021 01:08;477;13.239.119.79;3
1830;25.09.2021 06:04;3129;161.96.243.82;13
1831;25.09.2021 07:34;679;110.11.174.73;6
1832;25.09.2021 15:07;577;39.186.111.62;9
1833;25.09.2021 19:19;2662;181.73.157.23;4
1834;25.09.2021 20:47;452;150.78.52.88;5
1835;25.09.2021 21:19;2815;75.250.30.38;1
1836;25.09.2021 21:36;1852;161.96.243.82;5
1837;26.09.2021 00:21;2754;157.60.242.140;9
1838;26.09.2021 00:49;33;189.247.90.232;4
1839;26.09.2021 10:37;2482;114.161.33.77;4
1840;27.09.2021 04:35;2932;12.40.84.180;1
1841;27.09.2021 06:26;184;111.162.101.178;6
1842;27.09.2021 08:05;123;152.89.109.127;3
1843;27.09.2021 08:09;427;35.74.154.46;6
1844;27.09.2021 08:50;1168;173.17.122.108;7
1845;27.09.2021 12:08;1411;157.60.242.140;7
1846;27.09.2021 15:14;867;178.122.122.173;13
1847;27.09.2021 16:17;3285;177.78.42.187;6
1848;27.09.2021 17:00;2854;35.74.154.46;7
1849;27.09.2021 17:23;1523;157.206.71.51;8
1850;27.09.2021 19:35;2570;205.150.203.185;13
1851;27.09.2021 21:31;3563;229.140.250.138;12
1852;27.09.2021 23:10;421;118.241.235.137;8
1853;28.09.2021 00:42;1900;102.139.90.106;8
1854;28.09.2021 01:56;2491;236.150.57.240;9
1855;28.09.2021 07:00;3378;164.111.53.197;8
1856;28.09.2021 07:01;2614;91.39.227.39;13
1857;28.09.2021 09:23;2783;91.15.172.178;10
1858;28.09.2021 09:30;651;252.158.146.10;7
1859;28.09.2021 09:33;1255;191.68.12.137;12
1860;28.09.2021 12:41;2866;157.123.63.48;13
1861;29.09.2021 01:52;2057;230.241.94.78;6
1862;29.09.2021 02:32;1827;217.38.30.83;5
1863;29.09.2021 04:48;501;102.139.90.106;2
1864;29.09.2021 06:21;1615;30.137.46.77;7
1865;29.09.2021 08:18;2887;35.74.154.46;7
1866;29.09.2021 11:13;643;95.153.135.103;12
1867;29.09.2021 13:33;475;47.204.88.176;11
1868;29.09.2021 20:23;2784;87.112.121.86;9
1869;30.09.2021 07:15;414;163.166.168.14;4
1870;30.09.2021 09:19;2027;55.234.230.127;6
1871;30.09.2021 12:29;3256;71.210.167.55;13
1872;30.09.2021 12:36;2208;219.196.124.10;9
1873;30.09.2021 14:13;1513;15.156.228.62;2
1874;30.09.2021 14:59;3457;183.212.138.199;7
1875;30.09.2021 15:58;1841;197.16.98.90;8
1876;30.09.2021 16:38;278;110.11.174.73;5
1877;30.09.2021 20:27;546;183.212.138.199;9
1878;30.09.2021 20:49;447;170.132.134.211;11
1879;30.09.2021 22:21;2161;152.89.109.127;5
1880;30.09.2021 22:33;461;214.71.48.93;9
1881;30.09.2021 23:06;1900;159.125.210.101;7
1882;01.10.2021 00:16;2242;229.140.250.138;12
1883;01.10.2021 02:34;810;64.114.229.223;12
1884;01.10.2021 04:12;2289;26.96.86.17;2
1885;01.10.2021 05:52;702;87.112.121.86;3
1886;01.10.2021 09:31;3559;71.210.167.55;5
1887;01.10.2021 11:21;2899;18.156.90.244;9
1888;01.10.2021 11:54;2622;205.150.203.185;6
1889;01.10.2021 12:06;1132;187.122.140.221;11
1890;01.10.2021 12:08;558;18.156.90.244;10
1891;01.10.2021 12:51;1006;219.196.124.10;4
1892;01.10.2021 23:07;562;157.152.73.162;12
1893;02.10.2021 02:21;1839;136.133.217.210;4
1894;02.10.2021 03:24;682;164.111.53.197;6
1895;02.10.2021 10:18;1577;110.11.174.73;3
1896;02.10.2021 14:08;3355;26.96.86.17;9
1897;02.10.2021 15:57;3573;38.162.243.217;2
1898;02.10.2021 17:55;1628;39.186.111.62;8
1899;02.10.2021 18:12;1588;69.38.74.171;4
1900;02.10.2021 19:42;1097;229.140.250.138;6
1901;02.10.2021 23:22;102;144.75.100.180;9
1902;03.10.2021 02:31;3231;139.214.235.22;13
1903;03.10.2021 06:37;541;114.187.193.206;9
1904;03.10.2021 08:10;2352;157.206.71.51;11
1905;03.10.2021 22:07;2789;177.78.42.187;11
1906;04.10.2021 00:50;2193;47.204.88.176;9
1907;04.10.2021 01:29;566;79.88.16.95;2
1908;04.10.2021 01:54;3550;114.161.33.77;5
1909;04.10.2021 08:17;1819;110.11.174.73;2
1910;04.10.2021 20:47;345;187.122.140.221;11
1911;04.10.2021 23:57;1019;111.162.101.178;11
1912;05.10.2021 03:03;3161;209.39.166.223;1
1913;05.10.2021 03:18;206;181.73.157.23;11
1914;05.10.2021 04:57;1735;152.89.109.127;9
1915;05.10.2021 09:43;1604;108.29.56.125;6
1916;05.10.2021 14:58;1765;224.227.160.193;2
1917;05.10.2021 19:26;2750;157.123.63.48;3
1918;05.10.2021 21:04;224;95.153.135.103;11
1919;05.10.2021 23:10;2725;88.217.181.132;9
1920;06.10.2021 02:59;3007;108.29.56.125;11
1921;06.10.2021 03:05;2517;136.133.217.210;5
1922;06.10.2021 06:04;1869;101.81.161.142;13
1923;06.10.2021 08:51;1306;170.132.134.211;13
1924;06.10.2021 14:20;603;205.82.164.198;8
1925;06.10.2021 21:15;154;111.162.101.178;8
1926;07.10.2021 00:52;866;26.96.86.17;7
1927;07.10.2021 04:51;449;39.186.111.62;6
1928;07.10.2021 06:33;2665;91.39.227.39;9
1929;07.10.2021 07:14;535;101.81.161.142;9
1930;07.10.2021 12:13;32;217.38.30.83;9
1931;07.10.2021 12:22;1056;183.212.138.199;1
1932;07.10.2021 21:28;1251;222.236.34.184;9
1933;07.10.2021 21:32;43;100.18.207.234;7
1934;08.10.2021 01:00;2888;183.242.241.39;13
1935;08.10.2021 02:22;2762;80.248.34.53;5
1936;08.10.2021 09:51;1861;111.162.101.178;7
1937;08.10.2021 15:06;2231;38.162.243.217;5
1938;08.10.2021 16:29;388;229.140.250.138;3
1939;08.10.2021 18:27;3358;18.156.90.244;1
1940;08.10.2021 21:39;1517;201.96.31.251;4
1941;08.10.2021 21:52;524;124.85.134.138;13
1942;09.10.2021 05:11;38;222.236.34.184;12
1943;09.10.2021 13:55;803;144.75.100.180;5
1944;09.10.2021 18:16;192;125.235.48.114;3
1945;09.10.2021 18:38;3058;116.22.134.223;11
1946;09.10.2021 20:38;2726;222.83.30.151;4
1947;09.10.2021 21:36;3067;252.158.146.10;1
1948;09.10.2021 22:19;1833;116.22.134.223;9
1949;10.10.2021 00:11;958;187.122.140.221;8
1950;10.10.2021 12:26;2562;99.245.63.132;12
1951;10.10.2021 19:18;3461;222.83.30.151;2
1952;11.10.2021 00:18;2199;75.128.162.152;6
1953;11.10.2021 02:23;2983;58.193.62.203;13
1954;11.10.2021 02:57;1542;75.128.162.152;3
1955;11.10.2021 03:31;2338;201.96.31.251;5
1956;11.10.2021 04:50;1763;29.196.174.182;6
1957;11.10.2021 09:12;754;217.38.30.83;3
1958;11.10.2021 12:29;2075;100.18.207.234;12
1959;11.10.2021 16:48;1931;185.145.96.116;8
1960;11.10.2021 23:27;636;199.239.237.149;7
1961;12.10.2021 00:26;2092;125.235.48.114;10
1962;12.10.2021 00:31;433;209.39.166.223;5
1963;12.10.2021 02:09;2824;17.76.193.26;12
1964;12.10.2021 05:03;1205;11.143.62.148;5
1965;12.10.2021 05:04;1603;181.73.157.23;2
1966;12.10.2021 05:23;1713;222.83.30.151;12
1967;12.10.2021 06:02;284;91.15.172.178;2
1968;12.10.2021 06:09;1186;116.22.134.223;8
1969;12.10.2021 08:04;941;230.241.94.78;10
1970;12.10.2021 13:09;1970;157.60.242.140;10
1971;12.10.2021 15:23;1138;139.14.127.71;8
1972;12.10.2021 15:40;1050;222.83.30.151;3
1973;12.10.2021 15:44;2059;88.217.181.132;11
1974;12.10.2021 16:14;1572;201.127.192.12;2
1975;12.10.2021 21:19;2611;119.111.205.208;3
1976;13.10.2021 00:43;1154;69.38.74.171;4
1977;13.10.2021 02:39;2089;100.18.207.234;6
1978;13.10.2021 03:22;2071;201.96.31.251;6
1979;13.10.2021 04:10;715;201.96.31.251;10
1980;13.10.2021 12:05;1198;173.17.122.108;3
1981;13.10.2021 14:35;3177;111.162.101.178;8
1982;13.10.2021 17:20;277;150.78.52.88;11
1983;13.10.2021 18:26;2120;111.162.101.178;2
1984;13.10.2021 21:11;2446;247.144.57.79;11
1985;13.10.2021 21:12;1637;157.232.58.36;2
1986;13.10.2021 23:20;1759;75.250.30.38;13
1987;14.10.2021 00:09;192;219.196.124.10;9
1988;14.10.2021 03:03;1523;169.198.44.174;4
1989;14.10.2021 08:58;3127;217.248.144.22;5
1990;14.10.2021 15:09;3033;12.40.84.180;2
1991;14.10.2021 17:35;698;136.133.217.210;6
1992;14.10.2021 21:46;2707;119.111.205.208;7
1993;15.10.2021 00:18;1545;38.162.243.217;2
1994;15.10.2021 01:52;2896;225.214.152.129;1
1995;15.10.2021 05:27;593;148.155.168.197;4
1996;15.10.2021 06:24;2292;217.248.144.22;12
1997;15.10.2021 08:55;1698;95.153.135.103;7
1998;15.10.2021 10:43;533;43.62.239.125;7
1999;15.10.2021 16:27;6;18.156.90.244;1
2000;15.10.2021 17:41;2526;205.150.203.185;4
2001;15.10.2021 18:19;66;102.237.21.112;4
2002;15.10.2021 19:53;1636;139.214.235.22;9
2003;15.10.2021 20:54;436;91.39.227.39;8
2004;16.10.2021 07:32;2648;222.236.34.184;3
2005;16.10.2021 07:48;933;87.112.121.86;6
2006;16.10.2021 11:02;1839;193.19.200.158;11
2007;16.10.2021 15:43;3584;155.129.226.229;12
2008;17.10.2021 03:44;314;247.144.57.79;2
2009;17.10.2021 06:01;2838;225.214.152.129;9
2010;17.10.2021 16:22;2658;118.241.235.137;13
2011;17.10.2021 20:10;2734;29.196.174.182;10
2012;17.10.2021 20:14;3174;95.153.135.103;7
2013;18.10.2021 02:52;676;177.78.42.187;11
2014;18.10.2021 03:57;2449;157.232.58.36;3
2015;18.10.2021 10:26;3120;181.73.157.23;11
2016;18.10.2021 11:23;1950;17.76.193.26;1
2017;18.10.2021 16:34;1824;201.127.192.12;9
2018;18.10.2021 23:20;3412;69.38.74.171;4
2019;19.10.2021 01:33;3351;30.137.46.77;5
2020;19.10.2021 02:49;2289;236.150.57.240;4
2021;19.10.2021 03:08;2882;92.17.51.42;13
2022;19.10.2021 04:39;84;159.125.210.101;4
2023;19.10.2021 08:15;333;214.71.48.93;4
2024;19.10.2021 20:51;3379;87.112.121.86;13
2025;20.10.2021 05:36;1776;29.196.174.182;10
2026;20.10.2021 05:40;1375;236.150.57.240;5
2027;20.10.2021 06:58;2308;125.235.48.114;7
2028;20.10.2021 07:57;2807;159.125.210.101;4
2029;20.10.2021 12:54;2505;229.140.250.138;11
2030;20.10.2021 16:42;2290;169.198.44.174;11
2031;20.10.2021 17:37;2785;157.206.71.51;8
2032;20.10.2021 20:00;2341;164.111.53.197;13
2033;20.10.2021 22:01;1864;114.161.33.77;10
2034;21.10.2021 02:01;1404;205.150.203.185;6
2035;21.10.2021 03:14;1306;69.124.98.187;13
2036;21.10.2021 09:51;2602;217.38.30.83;13
2037;21.10.2021 10:48;2287;114.187.193.206;1
2038;21.10.2021 15:15;2089;102.139.90.106;8
2039;21.10.2021 21:17;951;125.235.48.114;6
2040;22.10.2021 02:44;1347;139.214.235.22;2
2041;22.10.2021 05:42;1030;125.235.48.114;6
2042;22.10.2021 06:24;3512;170.132.134.211;1
2043;22.10.2021 08:13;3241;161.96.243.82;1
2044;22.10.2021 14:38;2402;87.112.121.86;8
2045;22.10.2021 14:52;933;222.236.34.184;8
2046;22.10.2021 19:48;622;58.193.62.203;2
2047;23.10.2021 03:44;2555;201.96.31.251;6
2048;23.10.2021 04:06;1060;159.125.210.101;2
2049;23.10.2021 04:53;3569;26.96.86.17;8
2050;23.10.2021 07:47;3375;108.29.56.125;13
2051;23.10.2021 10:25;1028;181.73.157.23;2
2052;24.10.2021 03:23;1381;185.145.96.116;11
2053;24.10.2021 06:12;370;13.239.119.79;1
2054;24.10.2021 06:51;3412;47.204.88.176;3
2055;24.10.2021 07:18;2213;189.247.90.232;8
2056;24.10.2021 13:44;606;170.132.134.211;2
2057;24.10.2021 14:20;1109;183.242.241.39;13
2058;24.10.2021 18:24;772;43.62.239.125;13
2059;24.10.2021 20:36;709;201.96.31.251;3
2060;24.10.2021 21:12;2399;183.242.241.39;6
2061;24.10.2021 23:05;3047;201.127.192.12;11
2062;25.10.2021 09:05;1401;69.38.74.171;11
2063;25.10.2021 09:05;2474;64.114.229.223;9
2064;25.10.2021 09:06;6;125.235.48.114;5
2065;25.10.2021 11:23;58;111.162.101.178;5
2066;25.10.2021 11:53;970;110.11.174.73;2
2067;25.10.2021 14:55;2231;47.204.88.176;11
2068;25.10.2021 20:20;1786;114.187.193.206;10
2069;25.10.2021 23:33;1169;117.79.146.136;13
2070;25.10.2021 23:40;2887;230.241.94.78;1
2071;26.10.2021 01:54;2219;75.250.30.38;1
2072;26.10.2021 02:55;2157;92.17.51.42;11
2073;26.10.2021 03:15;3367;157.232.58.36;12
2074;26.10.2021 08:32;458;26.96.86.17;11
2075;26.10.2021 08:44;1699;252.158.146.10;12
2076;26.10.2021 09:54;3087;80.248.34.53;9
2077;26.10.2021 10:25;2174;157.60.242.140;7
2078;27.10.2021 03:20;680;181.73.157.23;1
2079;27.10.2021 03:46;1344;155.129.226.229;3
2080;27.10.2021 05:21;2059;116.22.134.223;1
2081;27.10.2021 08:27;1571;30.137.46.77;1
2082;27.10.2021 13:01;2971;139.214.235.22;11
2083;27.10.2021 14:48;3544;157.206.71.51;4
2084;27.10.2021 17:29;1544;157.232.58.36;3
2085;28.10.2021 14:39;2601;114.187.193.206;7
2086;28.10.2021 16:32;292;199.239.237.149;12
2087;29.10.2021 00:30;2257;247.144.57.79;9
2088;29.10.2021 08:16;1716;164.111.53.197;4
2089;29.10.2021 15:01;1515;150.78.52.88;10
2090;29.10.2021 15:42;27;99.245.63.132;6
2091;29.10.2021 18:02;1959;100.18.207.234;13
2092;29.10.2021 21:18;2776;125.235.48.114;12
2093;30.10.2021 00:12;640;219.196.124.10;10
2094;30.10.2021 00:19;1187;15.156.228.62;5
2095;30.10.2021 05:54;2406;162.115.36.59;5
2096;30.10.2021 09:01;2912;75.250.30.38;2
2097;30.10.2021 10:09;826;162.115.36.59;12
2098;30.10.2021 12:52;1913;114.187.193.206;1
2099;30.10.2021 13:53;3149;236.150.57.240;3
2100;30.10.2021 19:07;3293;230.241.94.78;12
2101;30.10.2021 21:25;3457;139.14.127.71;5
2102;31.10.2021 00:55;1023;115.66.21.228;3
2103;31.10.2021 04:13;1381;201.127.192.12;13
2104;31.10.2021 06:23;1927;116.22.134.223;9
2105;31.10.2021 20:40;181;79.88.16.95;6
2106;31.10.2021 23:08;3009;177.78.42.187;5
2107;01.11.2021 07:40;2575;201.96.31.251;11
2108;01.11.2021 07:59;1473;170.132.134.211;11
2109;01.11.2021 13:13;1678;189.247.90.232;8
2110;02.11.2021 01:12;1450;139.214.235.22;8
2111;02.11.2021 01:14;2796;69.124.98.187;3
2112;02.11.2021 03:52;1067;252.158.146.10;4
2113;02.11.2021 05:55;138;201.127.192.12;4
2114;02.11.2021 07:27;2474;201.127.192.12;3
2115;02.11.2021 07:33;3007;164.111.53.197;7
2116;02.11.2021 13:19;3600;169.198.44.174;10
2117;02.11.2021 15:01;2335;92.17.51.42;8
2118;02.11.2021 15:17;46;157.123.63.48;8
2119;02.11.2021 22:56;800;114.161.33.77;9
2120;03.11.2021 01:11;2987;242.146.184.63;11
2121;03.11.2021 08:02;2483;116.22.134.223;12
2122;03.11.2021 08:15;1940;247.144.57.79;8
2123;03.11.2021 09:23;1695;222.236.34.184;9
2124;03.11.2021 10:43;958;39.186.111.62;5
2125;03.11.2021 14:51;2508;17.76.193.26;13
2126;03.11.2021 23:51;27;118.80.239.49;6
2127;04.11.2021 03:24;349;102.237.21.112;4
2128;04.11.2021 05:53;2047;64.114.229.223;1
2129;04.11.2021 09:54;2665;29.196.174.182;3
2130;04.11.2021 11:28;1665;88.217.181.132;13
2131;04.11.2021 12:55;99;119.111.205.208;9
2132;04.11.2021 14:37;2239;229.140.250.138;8
2133;04.11.2021 16:08;2239;100.18.207.234;5
2134;04.11.2021 17:11;2533;124.85.134.138;13
2135;04.11.2021 23:25;917;191.68.12.137;6
2136;05.11.2021 01:42;676;205.82.164.198;7
2137;05.11.2021 02:58;802;39.186.111.62;13
2138;05.11.2021 09:25;250;83.176.116.16;7
2139;05.11.2021 14:25;226;191.68.12.137;4
2140;05.11.2021 16:23;1793;71.210.167.55;12
2141;05.11.2021 16:45;2136;108.29.56.125;3
